SkillId,Skill_US,IsSpecialized,IsSoftware,IsBaseline,IsLanguage,IsActive,SkillCluster,SkillClusterFamily
6377,Microsoft Sql Server Integration Services (SSIS),1,1,0,0,1,Microsoft SQL Extensions,Information Technology
6378,Cancer Cell Culture,1,0,0,0,1,na,na
6379,Myositis,1,0,0,0,1,na,na
6380,Non-Contact InfraRed Thermometer,1,0,0,0,1,na,na
6381,Sustainable Systems,1,0,0,0,1,na,na
6382,Employee Engagement,1,0,0,0,1,Employee Relations,Human Resources
6383,Polymerase Chain Reaction (PCR) Procedures,1,0,0,0,1,na,na
6384,F-PROT,1,0,0,0,1,na,na
6385,Central Catheter,1,0,0,0,1,na,na
6386,Fuel System Conversion,1,0,0,0,1,na,na
6387,Cytopenia,1,0,0,0,1,na,na
6388,Proctoscopy,1,0,0,0,1,na,na
6389,Effusion,1,0,0,0,1,na,na
6390,Joint Worldwide Intelligence Communications System,1,0,0,0,1,Cybersecurity,Information Technology
6392,Home Health Care Product Maintenance,1,0,0,0,1,na,na
6393,"Environmental, Social and Governance (ESG) Issues",1,0,0,0,1,na,na
6394,Breast Reduction,1,0,0,0,1,na,na
6395,Candida Albicans,1,0,0,0,1,na,na
6396,Mohs Surgery,1,0,0,0,1,na,na
6397,Hydroelectric Power,1,0,0,0,1,Water Energy,Energy and Utilities
6398,Grinders,1,0,0,0,1,Machine Tools,Manufacturing and Production
6399,Hematoma,1,0,0,0,1,na,na
6400,Biofuels Quality Assessment,1,0,0,0,1,na,na
6401,Routing Guide Management,1,0,0,0,1,na,na
6402,Anomaly Detection,1,0,0,0,1,Cybersecurity,Information Technology
6403,Unbalanced Stock,1,0,0,0,1,Inventory Management,Supply Chain and Logistics
6404,Liver Disease knowledge,1,0,0,0,1,na,na
6405,Network Installation,1,0,0,0,1,General Networking,Information Technology
6406,Symptom Management,1,0,0,0,1,Basic Patient Care,Health Care
6407,Allopath,1,0,0,0,1,na,na
6408,Select UML,1,0,0,0,1,na,na
6409,Southern Blotting,1,0,0,0,1,na,na
6410,Celtix,1,1,0,0,1,na,na
6411,Audiograms,1,0,0,0,1,"Ear, Nose, and Throat",Health Care
6412,Technical Presentations,1,0,0,0,1,Technical Demonstrations,Sales
6413,5-Axis Finishing Machining,1,0,0,0,1,na,na
6415,Construction Industry Knowledge,1,0,0,0,1,Construction Industry Knowledge,Industry Knowledge
6416,Genetic Screening,1,0,0,0,1,na,na
6417,Hospital Services Education,1,0,0,0,1,na,na
6418,Embedded System Design,1,0,0,0,1,System Design and Implementation,Information Technology
6419,Parkinson's Disease knowledge,1,0,0,0,1,Basic Patient Care,Health Care
6420,LSDM,1,0,0,0,1,na,na
6421,Construction Contract Auditing,1,0,0,0,1,na,na
6422,Vertical Integration,1,0,0,0,1,Supply Chain Management,Supply Chain and Logistics
6423,Sales Lead Identification,1,0,0,0,1,na,na
6424,Arthritis Diagnosis / Treatment,1,0,0,0,1,Orthopedics,Health Care
6425,High Cholesterol,1,0,0,0,1,na,na
6426,Energy Management Planning,1,0,0,0,1,na,na
6427,Specimen Delivery,1,0,0,0,1,na,na
6428,ACOG,1,0,0,0,1,na,na
6429,Workload Response Time and Quality of Input Reports,1,0,0,0,1,na,na
6430,Ebola Virus,1,0,0,0,1,na,na
6431,Intravenous Feeding,1,0,0,0,1,na,na
6432,Subcellular Structure,1,0,0,0,1,na,na
6433,Equities,1,0,0,0,1,Financial Trading,Finance
6434,Clean Technology Investment Opportunities,1,0,0,0,1,na,na
6435,Acer Altos,1,0,0,0,1,na,na
6436,Coding Accuracy Validation,1,0,0,0,1,na,na
6437,Financial Mortgage Industry Knowledge,1,0,0,0,1,Financial Lending Industry Knowledge,Industry Knowledge
6438,Andrology,1,0,0,0,1,na,na
6439,Oropharyngeal Cancer knowledge,1,0,0,0,1,na,na
6440,Radial Drills,1,0,0,0,1,na,na
6441,Marketing Operations,1,0,0,0,1,Marketing Management,Marketing and Public Relations
6442,Industrial Health,1,0,0,0,1,Occupational Health and Safety,Human Resources
6443,Stone Extraction,1,0,0,0,1,na,na
6444,Bioinformatics Analysis,1,0,0,0,1,Clinical Informatics,Health Care
6445,WorldLingo,1,1,0,0,1,na,na
6446,External Defibrillator Operation,1,0,0,0,1,na,na
6447,Investment Industry Knowledge,1,0,0,0,1,Investment Services Industry Knowledge,Industry Knowledge
6448,Knowledge of Pharmacy Informatics,1,0,0,0,1,na,na
6449,Emergency Physician,1,0,0,0,1,Emergency and Intensive Care,Health Care
6450,Quick Learner,0,0,1,0,1,na,na
6451,Angina Pectoris,1,0,0,0,1,na,na
6452,Federal Information Processing Standards,1,0,0,0,1,Cybersecurity,Information Technology
6453,Shipping Management / Coordination,1,0,0,0,1,General Shipping and Receiving,Supply Chain and Logistics
6454,Materials Transport,1,0,0,0,1,Material Handling,Supply Chain and Logistics
6455,Well Baby Care,1,0,0,0,1,na,na
6456,Menopause,1,0,0,0,1,Obstetrics and Gynecology (OBGYN),Health Care
6457,Network Management,1,0,0,0,1,Systems Administration,Information Technology
6458,Sales Channel Management,1,0,0,0,1,Business Development,Sales
6459,Record Keeping,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
6460,Transmission Repair,1,0,0,0,1,Vehicle Repair and Maintenance,"Maintenance, Repair, and Installation"
6461,Medication Distribution,1,0,0,0,1,Pharmacy,Health Care
6462,Erbium Quarrying,1,0,0,0,1,na,na
6463,Pharmaceutical Compound Separation,1,0,0,0,1,na,na
6464,Organelle Structure,1,0,0,0,1,na,na
6465,Kinases,1,0,0,0,1,na,na
6466,Financial Aid Management,1,0,0,0,1,Financial Aid Counseling,Finance
6467,Lochia,1,0,0,0,1,na,na
6469,AtTask,1,1,0,0,1,na,na
6470,Drywall Patching,1,0,0,0,1,na,na
6471,Compress Prescription,1,0,0,0,1,na,na
6472,Foot Surgery,1,0,0,0,1,na,na
6473,TANDEM CLX,1,0,0,0,1,na,na
6474,Acute Myocardial Infarction,1,0,0,0,1,na,na
6476,Food Science,1,0,0,0,1,Nutrition and Diet,Health Care
6477,ARCnet,1,1,0,0,1,na,na
6478,Axillary,1,0,0,0,1,na,na
6479,Biological Warfare Weapons,1,0,0,0,1,na,na
6481,Cell Fixatives,1,0,0,0,1,na,na
6482,Audit Planning,1,0,0,0,1,Auditing,Finance
6484,Receiving Functions,1,0,0,0,1,na,na
6485,Vertical Furnaces,1,0,0,0,1,na,na
6486,Brand Extension,1,0,0,0,1,na,na
6487,Microfluidics Technology,1,0,0,0,1,na,na
6489,Paralysis Diagnosis / Treatment,1,0,0,0,1,na,na
6490,Stoma,1,0,0,0,1,na,na
6491,Industrial Production Management,1,0,0,0,1,na,na
6492,Assessment Data,1,0,0,0,1,na,na
6493,Oculoplastic Surgery,1,0,0,0,1,na,na
6494,Plumbing Component Preassembly,1,0,0,0,1,na,na
6495,Machinery Repair,1,0,0,0,1,Equipment Repair and Maintenance,"Maintenance, Repair, and Installation"
6496,Transposition,1,0,0,0,1,na,na
6497,Standard Operating Procedures Development,1,0,0,0,1,na,na
6498,Membership Sales,1,0,0,0,1,Specialized Sales,Sales
6499,Equipment Sharpening,1,0,0,0,1,na,na
6500,Insect Identification,1,0,0,0,1,na,na
6501,Audio Engineering,1,0,0,0,1,Audio Production,Media and Writing
6502,Pediatric Bone Marrow Transplantation,1,0,0,0,1,na,na
6503,Colorblindness,1,0,0,0,1,na,na
6504,Brazing,1,0,0,0,1,Brazing and Soldering,Manufacturing and Production
6505,Wetland Restoration Easement Review,1,0,0,0,1,na,na
6506,Dental Care,1,0,0,0,1,Dental Care,Health Care
6507,Cognitive Therapy,1,0,0,0,1,na,na
6508,Contract Drafting,1,0,0,0,1,Contract Management,Business
6509,interstate commerce commission (ICC) regulations,1,0,0,0,1,na,na
6510,HCPCS Coding,1,1,0,0,1,Medical Billing and Coding,Health Care
6511,Bulimia Nervosa Diagnosis / Treatment,1,0,0,0,1,na,na
6512,Pricing,1,0,0,0,1,Pricing Analysis,Business
6513,Boat Maintenance,1,0,0,0,1,na,na
6514,Ligation,1,0,0,0,1,na,na
6515,Insulation,1,0,0,0,1,Insulation,Architecture and Construction
6516,Hospital Management,1,0,0,0,1,Health Care Procedure and Regulation,Health Care
6517,Mesoscale Discovery,1,0,0,0,1,na,na
6519,Managed Care,1,0,0,0,1,Health Care Procedure and Regulation,Health Care
6520,Drywall Finishing,1,0,0,0,1,Drywall,Architecture and Construction
6521,Equipment Testing,1,0,0,0,1,Engineering Practices,Engineering
6522,Gas Extraction Well Balancing,1,0,0,0,1,na,na
6523,Grass Cutting,1,0,0,0,1,na,na
6524,Pediatric Hospitalist,1,0,0,0,1,na,na
6525,Lean Enterprise Supplier Networks,1,0,0,0,1,na,na
6526,BBEdit,1,0,0,0,1,na,na
6527,Software Engineering,1,1,0,0,1,Software Development Principles,Information Technology
6528,Teradata,1,1,0,0,1,Data Warehousing,Information Technology
6529,Cash Balancing/Control Records Maintenance,1,0,0,0,1,na,na
6530,Automation Techniques,1,0,0,0,1,Test Automation,Information Technology
6531,Robotics,1,0,0,0,1,Robotics,Engineering
6532,Plant Cell Culture Technology,1,0,0,0,1,na,na
6533,Industrial Packaging Industry Knowledge,1,0,0,0,1,Industrial Engineering Industry Knowledge,Industry Knowledge
6534,Equipment Operation,1,0,0,0,1,Equipment Operation,"Maintenance, Repair, and Installation"
6535,Environmental Biology,1,0,0,0,1,na,na
6536,Universal Serial Bus (USB),1,0,0,0,1,Computer Hardware,Information Technology
6537,Cryptorchidism,1,0,0,0,1,na,na
6538,Automatic Insulation Strippers,1,0,0,0,1,na,na
6539,Scientific Writing,1,0,0,0,1,Writing,Media and Writing
6540,Biopsy Diagnosis,1,0,0,0,1,na,na
6541,Bench Lathes,1,0,0,0,1,na,na
6542,Tyler Technologies / MUNIS,1,0,0,0,1,na,na
6543,Laryngoscopy,1,0,0,0,1,"Ear, Nose, and Throat",Health Care
6544,Environmental Compliance Plan,1,0,0,0,1,na,na
6545,Nuclear Medicine,1,0,0,0,1,Nuclear Medicine,Health Care
6546,Clerical Support,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
6547,Security of Patient Health Information,1,0,0,0,1,na,na
6548,Reperfusion,1,0,0,0,1,na,na
6549,Packaging Industry Knowledge,1,0,0,0,1,Manufacturing and Production Industry Knowledge,Industry Knowledge
6550,Clinical Depression,1,0,0,0,1,na,na
6551,Avid Pro Tools,1,1,0,0,1,na,na
6552,Press Coverage,1,0,0,0,1,Public Relations,Marketing and Public Relations
6553,Hospitality Industry Knowledge,1,0,0,0,1,Hospitality and Leisure Industry Knowledge,Industry Knowledge
6554,Supportive Counseling,1,0,0,0,1,Patient Education and Support,Health Care
6555,Consumer Auditing,1,0,0,0,1,na,na
6556,Occupational Disease,1,0,0,0,1,na,na
6557,Rig Audits,1,0,0,0,1,na,na
6558,Case Dictionary,1,0,0,0,1,na,na
6559,Electromechanical Circuits,1,0,0,0,1,na,na
6560,Psychological Issues,1,0,0,0,1,na,na
6561,Market Opportunities,1,0,0,0,1,Market Analysis,Marketing and Public Relations
6562,Supply Expense Reduction,1,0,0,0,1,na,na
6563,Epilation,1,0,0,0,1,na,na
6564,Allergy Shots,1,0,0,0,1,na,na
6565,Home Appliance Installation,1,0,0,0,1,na,na
6566,TIG Root Welding,1,0,0,0,1,na,na
6567,Tumor Registry,1,0,0,0,1,Oncology,Health Care
6568,Autoantibody,1,0,0,0,1,na,na
6569,Environmental Lessons,1,0,0,0,1,na,na
6570,Master Person Index Management,1,0,0,0,1,na,na
6571,Home Energy Assessment,1,0,0,0,1,na,na
6572,Naturopathic Medicine,1,0,0,0,1,na,na
6573,Google Alerts,1,1,0,0,1,na,na
6574,Eye Irrigations,1,0,0,0,1,na,na
6575,Conductivity Meters,1,0,0,0,1,na,na
6576,Software Manuals,1,0,0,0,1,na,na
6577,Wet Chemical Clean Benches,1,0,0,0,1,na,na
6578,LexisNexis,1,1,0,0,1,Legal Research,Legal
6579,Telecommunications Marketing,1,0,0,0,1,na,na
6580,CNC Consulting Machinist's Calculator,1,0,0,0,1,na,na
6581,Healthcare Information,1,0,0,0,1,Medical Procedure and Regulation,Health Care
6582,Integrated Control and Safety System,1,0,0,0,1,na,na
6583,Pallet Racking,1,0,0,0,1,na,na
6584,U.S. Public Health Service (USPHS),1,0,0,0,1,na,na
6585,Mailing,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
6586,Federal Acquisition Regulation,1,0,0,0,1,Federal Acquisition,Legal
6587,SQLite,1,1,0,0,1,SQL Databases and Programming,Information Technology
6588,Tonsillectomy,1,0,0,0,1,na,na
6589,Tissue Sample Dehydration,1,0,0,0,1,na,na
6590,Lean Planning,1,0,0,0,1,na,na
6591,Content Security,1,0,0,0,1,na,na
6592,Forestry Consulting Industry Knowledge,1,0,0,0,1,Consulting Services Industry Knowledge,Industry Knowledge
6593,Transgene Silencing,1,0,0,0,1,na,na
6594,Medical Surgical Experience,1,0,0,0,1,Anesthesiology,Health Care
6595,5-Axis CNC Router,1,0,0,0,1,na,na
6596,McDonnell Douglas,1,0,0,0,1,na,na
6597,Office Administration,1,0,0,0,1,Office Management,Administration
6598,Multi - Crystalline Silicon Solar Cell,1,0,0,0,1,na,na
6599,Wheeler Pentaprism Caliper,1,0,0,0,1,na,na
6600,Amniotic Fluids,1,0,0,0,1,na,na
6601,Hospital Supply Stocking,1,0,0,0,1,na,na
6602,OCLC Connexion,1,0,0,0,1,Library and Cataloging,Education and Training
6603,Adrenal Gland,1,0,0,0,1,na,na
6604,Test Results Interpretation,1,0,0,0,1,na,na
6605,Hipaa Compliance,1,0,0,0,1,Health Information Management and Security,Health Care
6606,Bryce,1,1,0,0,1,na,na
6607,Speech Research,1,0,0,0,1,na,na
6608,Food Processing Industry Knowledge,1,0,0,0,1,Manufacturing and Production Industry Knowledge,Industry Knowledge
6609,Zoonotic Disease knowledge,1,0,0,0,1,na,na
6610,Biosensor Fabrication,1,0,0,0,1,na,na
6611,Surgical Technology,1,0,0,0,1,Surgery,Health Care
6612,Clinical Documentation,1,0,0,0,1,Medical Documentation and Abstraction,Health Care
6613,Grant Application Review,1,0,0,0,1,na,na
6614,MegaBase,1,0,0,0,1,na,na
6615,Material Program Management (MPM),1,0,0,0,1,na,na
6616,Security Assessments,1,0,0,0,1,Cybersecurity,Information Technology
6617,Plasma Donation,1,0,0,0,1,na,na
6618,Osteopathic Medicine,1,0,0,0,1,Alternative Therapy,Health Care
6619,Bioswales,1,0,0,0,1,na,na
6620,Gene Cloning,1,0,0,0,1,na,na
6621,Patient Monitoring,1,0,0,0,1,Basic Patient Care,Health Care
6622,Static Posture,1,0,0,0,1,na,na
6623,Reflexology,1,0,0,0,1,na,na
6625,Freight Flow,1,0,0,0,1,Transportation Operations,Supply Chain and Logistics
6626,SourceSafe,1,1,0,0,1,Microsoft Development Tools,Information Technology
6627,Pivot Tables,1,1,0,0,1,Advanced Microsoft Excel,Information Technology
6628,Migraine,1,0,0,0,1,na,na
6629,Ear Irrigations,1,0,0,0,1,na,na
6630,Repressuring,1,0,0,0,1,na,na
6631,Invoice Approval,1,0,0,0,1,Billing and Invoicing,Finance
6632,Child Behavior,1,0,0,0,1,Child Development,Education and Training
6633,Medication Selection,1,0,0,0,1,na,na
6634,Cardiology,1,0,0,0,1,Cardiology,Health Care
6635,Hernia,1,0,0,0,1,na,na
6636,Salvage Therapy,1,0,0,0,1,na,na
6637,Metal Stripping,1,0,0,0,1,na,na
6638,CYST,1,0,0,0,1,na,na
6639,Nebulizer Treatment,1,0,0,0,1,General Medical Tests and Procedures,Health Care
6640,Power Production Evaluation,1,0,0,0,1,na,na
6641,Physician Recruiting,1,0,0,0,1,Recruitment,Human Resources
6642,Genomic Imprinting,1,0,0,0,1,na,na
6643,Career Development,1,0,0,0,1,Human Resource Management and Planning,Human Resources
6644,Advanced Cardiac Life Support (ACLS),1,0,0,0,1,Emergency and Intensive Care,Health Care
6645,Procedure Outcome Documentation,1,0,0,0,1,na,na
6646,Benefits Strategies,1,0,0,0,1,na,na
6647,Equipment Preparation,1,0,0,0,1,Equipment Operation,"Maintenance, Repair, and Installation"
6648,Flue Gas Analyzers,1,0,0,0,1,na,na
6649,Planning and Sourcing,1,0,0,0,1,na,na
6650,Allergic Disorder Therapy,1,0,0,0,1,na,na
6651,Electrical Panel Installation,1,0,0,0,1,na,na
6652,Dental Procedures,1,0,0,0,1,Dental Care,Health Care
6653,Internet Technologies,1,0,0,0,1,Web Development,Information Technology
6654,Narcolepsy Diagnosis / Treatment,1,0,0,0,1,na,na
6655,Claustrophobia,1,0,0,0,1,na,na
6656,Health Information Management (HIM),1,0,0,0,1,Health Information Management and Security,Health Care
6657,Network Support,1,0,0,0,1,General Networking,Information Technology
6658,HR Scorecard,1,0,0,0,1,na,na
6659,Flexible fuel vehicles (FFV),1,0,0,0,1,na,na
6660,Mortgage Sales,1,0,0,0,1,Specialized Sales,Sales
6661,Home Energy Rating,1,0,0,0,1,na,na
6662,Reengineering,1,0,0,0,1,Business Strategy,Business
6663,Powerbuilder,1,1,0,0,1,Integrated Development Environments (IDEs),Information Technology
6664,Environmental Planning,1,0,0,0,1,Environmental Work,Environment
6665,Recruitment Process Outsourcing (RPO),1,0,0,0,1,Recruitment,Human Resources
6666,Tactical Marketing,1,0,0,0,1,General Marketing,Marketing and Public Relations
6667,Hot Stone Massage,1,0,0,0,1,na,na
6668,JBoss,1,1,0,0,1,Web Servers,Information Technology
6669,Pet Scan,1,0,0,0,1,na,na
6670,Drug Storage,1,0,0,0,1,na,na
6671,Current Diagrams,1,0,0,0,1,na,na
6672,Creative Direction,1,0,0,0,1,Creative Design,Design
6673,Commercial Deck Work,1,0,0,0,1,na,na
6675,Energy Business Development,1,0,0,0,1,Business Development,Sales
6676,Psychotherapy,1,0,0,0,1,Mental Health Therapies,Health Care
6677,Cardiac Output,1,0,0,0,1,na,na
6678,Stomach Suction,1,0,0,0,1,na,na
6680,Technical Sales,1,0,0,0,1,Technical Sales,Sales
6681,Oncology Clinical Trials,1,0,0,0,1,na,na
6682,Sed Rate,1,0,0,0,1,na,na
6683,2-D Gel Electrophoresis,1,0,0,0,1,na,na
6684,Urban Planning,1,0,0,0,1,Urban Planning,"Economics, Policy, and Social Studies"
6685,2D Conceptual Design,1,0,0,0,1,Graphic and Visual Design,Design
6686,DoubleClick,1,1,0,0,1,Marketing Software,Marketing and Public Relations
6687,Computer-Aided Dispatch (CAD),1,1,0,0,1,Emergency Services,Public Safety and National Security
6688,Perioperative Management,1,0,0,0,1,na,na
6689,Chef Infrastructure Automation,1,0,0,0,1,Network Configuration,Information Technology
6690,Shipping through UPS,1,0,0,0,1,General Shipping and Receiving,Supply Chain and Logistics
6691,Lymphocyte,1,0,0,0,1,na,na
6692,E-Waste Recycling,1,0,0,0,1,na,na
6693,Computer Maintenance,1,0,0,0,1,Basic Computer Knowledge,Information Technology
6694,Knowledge of Medical Products,1,0,0,0,1,na,na
6695,Family Practice Experience,1,0,0,0,1,General Medicine,Health Care
6696,Kernel Methods,1,0,0,0,1,Data Science,Analysis
6697,Erbium Extraction,1,0,0,0,1,na,na
6698,Policy Development,1,0,0,0,1,Program Management,Education and Training
6699,Palpitations,1,0,0,0,1,na,na
6700,IRI Marketing Data Sets,1,0,0,0,1,Market Analysis,Marketing and Public Relations
6701,Health Information Confidentiality Training,1,0,0,0,1,na,na
6702,Sleep Medicine,1,0,0,0,1,General Medicine,Health Care
6703,Highway Planning,1,0,0,0,1,na,na
6704,Non-Profit Accounting,1,0,0,0,1,na,na
6705,Career Services Industry Knowledge,1,0,0,0,1,Employment Services Industry Knowledge,Industry Knowledge
6706,Advanced Robotics,1,0,0,0,1,na,na
6707,Athenaclinicals,1,1,0,0,1,na,na
6708,Centralized Traffic Control Units,1,0,0,0,1,na,na
6709,Visual J++,1,0,0,0,1,na,na
6710,Wastewater Distribution,1,0,0,0,1,na,na
6711,Delphi,1,1,0,0,1,Integrated Development Environments (IDEs),Information Technology
6712,Clinical Translation,1,0,0,0,1,na,na
6714,Tradanet,1,0,0,0,1,na,na
6715,Property Loss Record Keeping,1,0,0,0,1,na,na
6716,Clinical Assistant and/Or Medical Assistant,1,0,0,0,1,na,na
6717,Automotive Manufacturing Industry Knowledge,1,0,0,0,1,Vehicle and Parts Industry Knowledge,Industry Knowledge
6718,Biological Micro Electro Mechanical Systems (BioMEMS),1,0,0,0,1,Micro Manufacturing,Manufacturing and Production
6719,Residential Painting,1,0,0,0,1,Construction Painting,Architecture and Construction
6720,Modular Soil - Containing Grid Application,1,0,0,0,1,na,na
6721,Orthodontic Assistant,1,0,0,0,1,na,na
6722,Chlamydia Trachomatis Diagnosis / Treatment,1,0,0,0,1,na,na
6723,Mentoring,0,0,1,0,1,na,na
6724,Nielsen NetRatings,1,1,0,0,1,Marketing Software,Marketing and Public Relations
6725,Ibm Netfinity,1,0,0,0,1,na,na
6727,Ultra High Frequency (UHF),1,0,0,0,1,na,na
6728,Crew Endurance Management System,1,0,0,0,1,na,na
6729,Real Estate Lending,1,0,0,0,1,Mortgage Lending,Finance
6730,Rotavirus,1,0,0,0,1,na,na
6731,Health Information Policy/Procedure Implementation,1,0,0,0,1,na,na
6732,Oxidation Tubes,1,0,0,0,1,na,na
6733,Seismic Engineering,1,0,0,0,1,na,na
6734,Dextrose,1,0,0,0,1,na,na
6735,Test Tools,1,1,0,0,1,Test Automation,Information Technology
6736,Security Operations,1,0,0,0,1,Government Clearance and Security Standards,Public Safety and National Security
6738,Channel Marketing,1,0,0,0,1,General Marketing,Marketing and Public Relations
6739,Chronic Fatigue Syndrome,1,0,0,0,1,na,na
6740,Developmental Biology,1,0,0,0,1,na,na
6741,Voltage-Gated Ion Channels,1,0,0,0,1,na,na
6742,Unilist,1,0,0,0,1,na,na
6743,Babylon TMS,1,1,0,0,1,na,na
6744,Quick Test Professional (QTP),1,1,0,0,1,Test Automation,Information Technology
6745,Press Management,1,0,0,0,1,na,na
6746,Sustainable Manufacturing,1,0,0,0,1,na,na
6747,Pulmonary Hypertension,1,0,0,0,1,na,na
6748,Sediment Quarrying,1,0,0,0,1,na,na
6749,Heavy MIG Welding,1,0,0,0,1,na,na
6750,Compensation Program Design,1,0,0,0,1,na,na
6751,Exercise-Induced Asthma,1,0,0,0,1,na,na
6752,Biofuels Processing Equipment,1,0,0,0,1,na,na
6753,Construction Standards Determinations,1,0,0,0,1,na,na
6754,Prothrombin,1,0,0,0,1,na,na
6755,Breast Cancer Knowledge,1,0,0,0,1,Oncology,Health Care
6756,Residential Electrical Wiring,1,0,0,0,1,na,na
6757,Healthcare Security,1,0,0,0,1,Health Information Management and Security,Health Care
6758,Employer Branding,1,0,0,0,1,Human Resource Management and Planning,Human Resources
6760,Implementor,1,0,0,0,1,na,na
6761,Actuators,1,0,0,0,1,Basic Electrical Systems,"Maintenance, Repair, and Installation"
6762,Link Exchange,1,0,0,0,1,na,na
6763,Patient Massage,1,0,0,0,1,na,na
6764,Fencing Industry Knowledge,1,0,0,0,1,Hospitality and Leisure Industry Knowledge,Industry Knowledge
6765,SC-05,1,0,0,0,1,na,na
6766,Ocular Tissue Reshaping,1,0,0,0,1,na,na
6767,Biomass Production Management,1,0,0,0,1,na,na
